,id,full_name,first_name,last_name,is_active
1099,76589,John Douglas,John,Douglas,False
1100,76590,Leon Douglas,Leon,Douglas,False
1101,428,Sherman Douglas,Sherman,Douglas,False
1102,201962,Toney Douglas,Toney,Douglas,False
1103,201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,False
1104,1629635,Sekou Doumbouya,Sekou,Doumbouya,False
1105,76592,Lloyd Dove,Lloyd,Dove,False
1106,202220,Zabian Dowdell,Zabian,Dowdell,False
1107,76593,Bill Downey,Bill,Downey,False
1108,76594,Steve Downing,Steve,Downing,False
1109,1630288,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,True
1110,76595,Danny Doyle,Danny,Doyle,False
1111,1628495,Milton Doyle,Milton,Doyle,False
1112,1628408,PJ Dozier,PJ,Dozier,True
1113,76596,Terry Dozier,Terry,Dozier,False
1114,201609,Goran Dragic,Goran,Dragic,True
1115,204054,Zoran Dragic,Zoran,Dragic,False
1116,1068,Greg Dreiling,Greg,Dreiling,False
1117,1724,Bryce Drew,Bryce,Drew,False
1118,76598,John Drew,John,Drew,False
1119,76599,Larry Drew,Larry,Drew,False
1120,203580,Larry Drew II,Larry,Drew II,False
1121,17,Clyde Drexler,Clyde,Drexler,False
1122,1041,Nate Driggers,Nate,Driggers,False
1123,76603,Terry Driscoll,Terry,Driscoll,False
1124,1542,Predrag Drobnjak,Predrag,Drobnjak,False
1125,76604,Ralph Drollinger,Ralph,Drollinger,False
1126,203083,Andre Drummond,Andre,Drummond,True
1127,76623,Dennis DuVal,Dennis,DuVal,False
1128,1630537,Chris Duarte,Chris,Duarte,True
1129,76605,Dick Duckett,Dick,Duckett,False
1130,404,Kevin Duckworth,Kevin,Duckworth,False
1131,76607,Charles Dudley,Charles,Dudley,False
1132,201,Chris Dudley,Chris,Dudley,False
1133,201162,Jared Dudley,Jared,Dudley,False
1134,76608,Terry Duerod,Terry,Duerod,False
1135,76609,Bob Duffy,Bob,Duffy,False
1136,76610,Bob Duffy,Bob,Duffy,False
1137,2768,Chris Duhon,Chris,Duhon,False
1138,1626251,Duje Dukan,Duje,Dukan,False
1139,1630561,David Duke Jr.,David,Duke Jr.,True
1140,76611,Walter Dukes,Walter,Dukes,False
1141,247,Joe Dumars,Joe,Dumars,False
1142,30,Richard Dumas,Richard,Dumas,False
1143,434,Tony Dumas,Tony,Dumas,False
1144,76615,Andy Duncan,Andy,Duncan,False
1145,1495,Tim Duncan,Tim,Duncan,False
1146,2399,Mike Dunleavy,Mike,Dunleavy,False
1147,76616,Mike Dunleavy,Mike,Dunleavy,False
1148,1627739,Kris Dunn,Kris,Dunn,True
1149,76617,Pat Dunn,Pat,Dunn,False
1150,76618,T.R. Dunn,T.R.,Dunn,False
1151,2648,Ronald Dupree,Ronald,Dupree,False
1152,201142,Kevin Durant,Kevin,Durant,True
1153,1631105,Jalen Duren,Jalen,Duren,True
1154,76619,John Duren,John,Duren,False
1155,1090,Pat Durham,Pat,Durham,False
1156,76621,Devin Durrant,Devin,Durrant,False
1157,76622,Ken Durrett,Ken,Durrett,False
1158,1628979,Trevon Duval,Trevon,Duval,False
1159,76624,Jack Dwan,Jack,Dwan,False
1160,76625,Craig Dykema,Craig,Dykema,False
1161,76626,Gene Dyker,Gene,Dyker,False
1162,202406,Jerome Dyson,Jerome,Dyson,False
1163,289,Ledell Eackles,Ledell,Eackles,False
1164,76628,Jim Eakins,Jim,Eakins,False
1165,768,Acie Earl,Acie,Earl,False
1166,76630,Ed Earle,Ed,Earle,False
1167,203921,Cleanthony Early,Cleanthony,Early,False
1168,1631106,Tari Eason,Tari,Eason,True
1169,76631,Mark Eaton,Mark,Eaton,False
1170,76632,Jerry Eaves,Jerry,Eaves,False
1171,202365,Devin Ebanks,Devin,Ebanks,False
1172,76633,Bill Ebben,Bill,Ebben,False
1173,76634,Al Eberhard,Al,Eberhard,False
1174,2569,Ndudi Ebi,Ndudi,Ebi,False
1175,1630693,Jaime Echenique,Jaime,Echenique,False
1176,204067,Jarell Eddie,Jarell,Eddie,False
1177,76635,Patrick Eddie,Patrick,Eddie,False
1178,76636,Thomas Eddleman,Thomas,Eddleman,False
1179,76637,Kent Edelin,Kent,Edelin,False
1180,76638,Keith Edmonson,Keith,Edmonson,False
1181,721,Tyus Edney,Tyus,Edney,False
1182,1630162,Anthony Edwards,Anthony,Edwards,True
1183,76646,Bill Edwards,Bill,Edwards,False
1184,898,Blue Edwards,Blue,Edwards,False
1185,1629035,Carsen Edwards,Carsen,Edwards,False
1186,2451,Corsley Edwards,Corsley,Edwards,False
1187,346,Doug Edwards,Doug,Edwards,False
1188,76641,Franklin Edwards,Franklin,Edwards,False
1189,229,James Edwards,James,Edwards,False
1190,76643,Jay Edwards,Jay,Edwards,False
1191,2823,John Edwards,John,Edwards,False
1192,1630556,Kessler Edwards,Kessler,Edwards,True
1193,236,Kevin Edwards,Kevin,Edwards,False
1194,1630306,Rob Edwards,Rob,Edwards,False
1195,202197,Shane Edwards,Shane,Edwards,False
1196,1629053,Vincent Edwards,Vincent,Edwards,False
1197,76647,Johnny Egan,Johnny,Egan,False
1198,76648,Lonnie Eggleston,Lonnie,Eggleston,False
1199,76649,Eddie Ehlers,Eddie,Ehlers,False
1200,378,Craig Ehlo,Craig,Ehlo,False
1201,76651,Dick Eichhorst,Dick,Eichhorst,False
1202,458,Howard Eisley,Howard,Eisley,False
1203,1918,Obinna Ekezie,Obinna,Ekezie,False
1204,2064,Khalid El-Amin,Khalid,El-Amin,False
1205,76653,Don Eliason,Don,Eliason,False
1206,53,Mario Elie,Mario,Elie,False
1207,1629604,CJ Elleby,CJ,Elleby,False
1208,76655,Ray Ellefson,Ray,Ellefson,False
1209,1627740,Henry Ellenson,Henry,Ellenson,False
1210,201961,Wayne Ellington,Wayne,Ellington,False
1211,76656,Bob Elliott,Bob,Elliott,False
1212,251,Sean Elliott,Sean,Elliott,False
1213,76658,Alexander Ellis,Alexander,Ellis,False
1214,76664,Bo Ellis,Bo,Ellis,False
1215,107,Dale Ellis,Dale,Ellis,False
1216,1677,Harold Ellis,Harold,Ellis,False
1217,76661,Joe Ellis,Joe,Ellis,False
1218,1631165,Keon Ellis,Keon,Ellis,True
1219,111,LaPhonso Ellis,LaPhonso,Ellis,False
1220,1034,LeRon Ellis,LeRon,Ellis,False
1221,76663,Leroy Ellis,Leroy,Ellis,False
1222,101145,Monta Ellis,Monta,Ellis,False
1223,442,Pervis Ellison,Pervis,Ellison,False
1224,600010,Len Elmore,Len,Elmore,False
1225,1922,Francisco Elson,Francisco,Elson,False
1226,76667,Darrell Elston,Darrell,Elston,False
1227,2408,Melvin Ely,Melvin,Ely,False
1228,203954,Joel Embiid,Joel,Embiid,True
1229,76668,Wayne Embry,Wayne,Embry,False
1230,2765,Andre Emmett,Andre,Emmett,False
1231,76669,Ned Endress,Ned,Endress,False
1232,76670,Chris Engler,Chris,Engler,False
1233,76671,Wayne Englestad,Wayne,Englestad,False
1234,76672,A.J. English,A.J.,English,False
1235,76673,Alex English,Alex,English,False
1236,76674,Claude English,Claude,English,False
1237,76676,Jojo English,Jojo,English,False
1238,203119,Kim English,Kim,English,False
1239,76675,Scott English,Scott,English,False
1240,76677,Gene Englund,Gene,Englund,False
1241,203898,Tyler Ennis,Tyler,Ennis,False
1242,203516,James Ennis III,James,Ennis III,False
1243,76678,Ray Epps,Ray,Epps,False
1244,201623,Semih Erden,Semih,Erden,False
1245,76679,Bo Erias,Bo,Erias,False
1246,76680,Keith Erickson,Keith,Erickson,False
1247,76681,Julius Erving,Julius,Erving,False
1248,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1249,76682,Jack Eskridge,Jack,Eskridge,False
1250,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1251,1629234,Drew Eubanks,Drew,Eubanks,True
1252,76687,Bob Evans,Bob,Evans,False
1253,967,Brian Evans,Brian,Evans,False
1254,76685,Earl Evans,Earl,Evans,False
1255,1628980,Jacob Evans,Jacob,Evans,False
1256,1628393,Jawun Evans,Jawun,Evans,False
1257,202379,Jeremy Evans,Jeremy,Evans,False
1258,2230,Maurice Evans,Maurice,Evans,False
1259,76686,Mike Evans,Mike,Evans,False
1260,2501,Reggie Evans,Reggie,Evans,False
1261,201936,Tyreke Evans,Tyreke,Evans,False
1262,101137,Daniel Ewing,Daniel,Ewing,False
1263,121,Patrick Ewing,Patrick,Ewing,False
1264,201607,Patrick Ewing,Patrick,Ewing,False
1265,203957,Dante Exum,Dante,Exum,False
1266,201963,Christian Eyenga,Christian,Eyenga,False
1267,203105,Festus Ezeli,Festus,Ezeli,False
1268,76689,Johnny Ezersky,Johnny,Ezersky,False
1269,76690,Joe Fabel,Joe,Fabel,False
1270,76691,John Fairchild,John,Fairchild,False
1271,1629605,Tacko Fall,Tacko,Fall,False
1272,76692,Phil Farbman,Phil,Farbman,False
1273,202702,Kenneth Faried,Kenneth,Faried,False
1274,76693,Dick Farley,Dick,Farley,False
1275,200770,Jordan Farmar,Jordan,Farmar,False
1276,2824,Desmon Farmer,Desmon,Farmer,False
1277,76695,Jim Farmer,Jim,Farmer,False
1278,76694,Mike Farmer,Mike,Farmer,False
1279,1108,Tony Farmer,Tony,Farmer,False
1280,76696,Bob Faught,Bob,Faught,False
1281,203543,Vitor Faverani,Vitor,Faverani,False
1282,202324,Derrick Favors,Derrick,Favors,False
1283,201174,Nick Fazekas,Nick,Fazekas,False
1284,76697,Dave Fedor,Dave,Fedor,False
1285,76698,Bob Feerick,Bob,Feerick,False
1286,76699,Butch Feher,Butch,Feher,False
1287,994,Jamie Feick,Jamie,Feick,False
1288,76701,Ron Feiereisel,Ron,Feiereisel,False
1289,76702,George Feigenbaum,George,Feigenbaum,False
1290,76703,Dave Feitl,Dave,Feitl,False
1291,1627770,Kay Felder,Kay,Felder,False
1292,1626245,Cristiano Felicio,Cristiano,Felicio,False
1293,203467,Carrick Felix,Carrick,Felix,False
1294,101230,Noel Felix,Noel,Felix,False
1295,76704,Ray Felix,Ray,Felix,False
1296,101109,Raymond Felton,Raymond,Felton,False
1297,76705,Jake Fendley,Jake,Fendley,False
1298,76706,Bill Fenley,Bill,Fenley,False
1299,2724,Desmond Ferguson,Desmond,Ferguson,False
1300,1628390,Terrance Ferguson,Terrance,Ferguson,False
1301,201164,Rudy Fernandez,Rudy,Fernandez,False
1302,1628981,Bruno Fernando,Bruno,Fernando,True
1303,76707,Eric Fernsten,Eric,Fernsten,False
1304,76708,Al Ferrari,Al,Ferrari,False
1305,76709,Rolando Ferreira,Rolando,Ferreira,False
1306,273,Duane Ferrell,Duane,Ferrell,False
1307,1627812,Yogi Ferrell,Yogi,Ferrell,False
1308,76711,Arnie Ferrin,Arnie,Ferrin,False
1309,76712,Bob Ferry,Bob,Ferry,False
1310,198,Danny Ferry,Danny,Ferry,False
1311,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1312,76713,Kenny Fields,Kenny,Fields,False
1313,202361,Landry Fields,Landry,Fields,False
1314,76714,Ron Filipek,Ron,Filipek,False
1315,76715,Greg Fillmore,Greg,Fillmore,False
1316,76716,Hank Finkel,Hank,Finkel,False
1317,714,Michael Finley,Michael,Finley,False
1318,76717,Danny Finn,Danny,Finn,False
1319,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1320,900,Matt Fish,Matt,Fish,False
1321,965,Derek Fisher,Derek,Fisher,False
1322,2809,Gerald Fitch,Gerald,Fitch,False
1323,1630238,Malik Fitts,Malik,Fitts,False
1324,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1325,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1326,2033,Marcus Fizer,Marcus,Fizer,False
1327,76721,Jerry Fleishman,Jerry,Fleishman,False
1328,76722,Al Fleming,Al,Fleming,False
1329,76723,Ed Fleming,Ed,Fleming,False
1330,313,Vern Fleming,Vern,Fleming,False
1331,2784,Luis Flores,Luis,Flores,False
1332,76725,Bruce Flowers,Bruce,Flowers,False
1333,76726,Sleepy Floyd,Sleepy,Floyd,False
1334,201938,Jonny Flynn,Jonny,Flynn,False
1335,1630201,Malachi Flynn,Malachi,Flynn,True
1336,76727,Mike Flynn,Mike,Flynn,False
1337,76728,Larry Fogle,Larry,Fogle,False
1338,76729,Jack Foley,Jack,Foley,False
1339,1829,Ike Fontaine,Ike,Fontaine,False
1340,76731,Levi Fontaine,Levi,Fontaine,False
1341,1631323,Simone Fontecchio,Simone,Fontecchio,True
1342,202880,Jeff Foote,Jeff,Foote,False
1343,1627854,Bryn Forbes,Bryn,Forbes,True
1344,201814,Gary Forbes,Gary,Forbes,False
1345,1630758,Aleem Ford,Aleem,Ford,False
1346,76732,Alphonso Ford,Alphonso,Ford,False
1347,2228,Alton Ford,Alton,Ford,False
1348,76733,Chris Ford,Chris,Ford,False
1349,76734,Don Ford,Don,Ford,False
1350,76735,Jake Ford,Jake,Ford,False
1351,76736,Phil Ford,Phil,Ford,False
1352,101213,Sharrod Ford,Sharrod,Ford,False
1353,726,Sherell Ford,Sherell,Ford,False
1354,2551,T.J. Ford,T.J.,Ford,False
1355,76738,Donnie Forman,Donnie,Forman,False
1356,76739,Bayard Forrest,Bayard,Forrest,False
1357,1630235,Trent Forrest,Trent,Forrest,True
1358,2218,Joseph Forte,Joseph,Forte,False
1359,202622,Courtney Fortson,Courtney,Fortson,False
1360,1504,Danny Fortson,Danny,Fortson,False
1361,76740,Fred Foster,Fred,Foster,False
1362,323,Greg Foster,Greg,Foster,False
1363,1902,Jeff Foster,Jeff,Foster,False
1364,76742,Rod Foster,Rod,Foster,False
1365,1630701,Michael Foster Jr.,Michael,Foster Jr.,True
1366,2238,Antonis Fotsis,Antonis,Fotsis,False
1367,203095,Evan Fournier,Evan,Fournier,True
1368,76744,Larry Foust,Larry,Foust,False
1369,76745,Jerry Fowler,Jerry,Fowler,False
1370,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1371,1628368,De'Aaron Fox,De'Aaron,Fox,True
1372,76746,Harold Fox,Harold,Fox,False
1373,76747,Jim Fox,Jim,Fox,False
1374,296,Rick Fox,Rick,Fox,False
1375,200751,Randy Foye,Randy,Foye,False
1376,1502,Adonal Foyle,Adonal,Foyle,False
1377,2499,Richie Frahm,Richie,Frahm,False
1378,1883,Steve Francis,Steve,Francis,False
1379,76748,Tellis Frank,Tellis,Frank,False
1380,76749,Nat Frankel,Nat,Frankel,False
1381,203479,Jamaal Franklin,Jamaal,Franklin,False
1382,1629606,Robert Franks,Robert,Franks,False
1383,204025,Tim Frazier,Tim,Frazier,False
1384,76750,Walt Frazier,Walt,Frazier,False
1385,76751,Will Frazier,Will,Frazier,False
1386,1626187,Michael Frazier II,Michael,Frazier II,False
1387,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False
1388,76752,Anthony Frederick,Anthony,Frederick,False
1389,202690,Jimmer Fredette,Jimmer,Fredette,False
1390,76753,World Free,World,Free,False
1391,202683,Enes Freedom,Enes,Freedom,False
1392,200777,Joel Freeland,Joel,Freeland,False
1393,76754,Donnie Freeman,Donnie,Freeman,False
1394,76755,Gary Freeman,Gary,Freeman,False
1395,76756,Rod Freeman,Rod,Freeman,False
1396,2782,Matt Freije,Matt,Freije,False
1397,76757,Frido Frey,Frido,Frey,False
1398,76758,Larry Friend,Larry,Friend,False
1399,76759,Pat Frink,Pat,Frink,False
1400,76760,Jim Fritsche,Jim,Fritsche,False
1401,101112,Channing Frye,Channing,Frye,False
1402,76761,Bernie Fryer,Bernie,Fryer,False
1403,76762,Frank Fucarino,Frank,Fucarino,False
1404,76763,Herm Fuetsch,Herm,Fuetsch,False
1405,76764,Joe Fulks,Joe,Fulks,False
1406,2673,Hiram Fuller,Hiram,Fuller,False
1407,957,Todd Fuller,Todd,Fuller,False
1408,76765,Tony Fuller,Tony,Fuller,False
1409,1628365,Markelle Fultz,Markelle,Fultz,True
1410,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1411,76767,Terry Furlow,Terry,Furlow,False
1412,76768,Billy Gabor,Billy,Gabor,False
1413,1629117,Wenyen Gabriel,Wenyen,Gabriel,True
1414,2429,Dan Gadzuric,Dan,Gadzuric,False
1415,202070,Tony Gaffney,Tony,Gaffney,False
1416,1629655,Daniel Gafford,Daniel,Gafford,True
1417,101184,Deng Gai,Deng,Gai,False
1418,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1419,76770,Corey Gaines,Corey,Gaines,False
1420,2558,Reece Gaines,Reece,Gaines,False
1421,202178,Sundiata Gaines,Sundiata,Gaines,False
1422,76771,Mike Gale,Mike,Gale,False
1423,76772,Chad Gallagher,Chad,Gallagher,False
1424,76773,Harry Gallatin,Harry,Gallatin,False
1425,201568,Danilo Gallinari,Danilo,Gallinari,True
1426,204038,Langston Galloway,Langston,Galloway,False
1427,76774,Dave Gambee,Dave,Gambee,False
1428,333,Kevin Gamble,Kevin,Gamble,False
1429,76776,Bob Gantt,Bob,Gantt,False
1430,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1431,2092,Ruben Garces,Ruben,Garces,False
1432,2682,Alex Garcia,Alex,Garcia,False
1433,101128,Francisco Garcia,Francisco,Garcia,False
1434,76778,Earl Gardner,Earl,Gardner,False
1435,201242,Thomas Gardner,Thomas,Gardner,False
1436,76779,Vern Gardner,Vern,Gardner,False
1437,76780,Jack Garfinkel,Jack,Garfinkel,False
1438,1627868,Patricio Garino,Patricio,Garino,False
1439,1629636,Darius Garland,Darius,Garland,True
1440,76781,Gary Garland,Gary,Garland,False
1441,76782,Winston Garland,Winston,Garland,False
1442,76783,Dick Garmaker,Dick,Garmaker,False
1443,1612,Chris Garner,Chris,Garner,False
1444,76785,Bill Garnett,Bill,Garnett,False
1445,708,Kevin Garnett,Kevin,Garnett,False
1446,1831,Marlon Garnett,Marlon,Garnett,False
1447,1628656,Billy Garrett,Billy,Garrett,False
1448,76786,Calvin Garrett,Calvin,Garrett,False
1449,1051,Dean Garrett,Dean,Garrett,False
1450,203197,Diante Garrett,Diante,Garrett,False
1451,76788,Eldo Garrett,Eldo,Garrett,False
1452,1630585,Marcus Garrett,Marcus,Garrett,False
1453,76789,Rowland Garrett,Rowland,Garrett,False
1454,76790,Tom Garrick,Tom,Garrick,False
1455,76791,John Garris,John,Garris,False
1456,1619,Kiwane Garris,Kiwane,Garris,False
1457,1727,Pat Garrity,Pat,Garrity,False
1458,1630586,Usman Garuba,Usman,Garuba,True
1459,76793,Jim Garvin,Jim,Garvin,False
1460,1630568,Luka Garza,Luka,Garza,True
1461,201188,Marc Gasol,Marc,Gasol,False
1462,2200,Pau Gasol,Pau,Gasol,False
1463,76794,Frank Gates,Frank,Gates,False
1464,423,Chris Gatling,Chris,Gatling,False
1465,930,Kenny Gattison,Kenny,Gattison,False
1466,200752,Rudy Gay,Rudy,Gay,True
1467,76797,Ed Gayda,Ed,Gayda,False
1468,1845,Andrew Gaze,Andrew,Gaze,False
1469,1627771,Michael Gbinije,Michael,Gbinije,False
1470,1002,Reggie Geary,Reggie,Geary,False
1471,202087,Alonzo Gee,Alonzo,Gee,False
1472,761,Matt Geiger,Matt,Geiger,False
1473,101153,Mickael Gelabale,Mickael,Gelabale,False
1474,1904,Devean George,Devean,George,False
1475,76800,Jack George,Jack,George,False
1476,202331,Paul George,Paul,George,True
1477,76801,Tate George,Tate,George,False
1478,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1479,76802,Gus Gerard,Gus,Gerard,False
1480,76803,Derrick Gervin,Derrick,Gervin,False
1481,76804,George Gervin,George,Gervin,False
1482,76805,Gorham Getchell,Gorham,Getchell,False
1483,76806,John Gianelli,John,Gianelli,False
1484,76807,Dick Gibbs,Dick,Gibbs,False
1485,200789,Daniel Gibson,Daniel,Gibson,False
1486,76808,Dee Gibson,Dee,Gibson,False
1487,1626780,Jonathan Gibson,Jonathan,Gibson,False
1488,76809,Mel Gibson,Mel,Gibson,False
1489,76810,Mike Gibson,Mike,Gibson,False
1490,201959,Taj Gibson,Taj,Gibson,True
1491,76811,Ward Gibson,Ward,Gibson,False
1492,201592,J.R. Giddens,J.R.,Giddens,False
1493,1630581,Josh Giddey,Josh,Giddey,True
1494,201821,Trey Gilder,Trey,Gilder,False
1495,1628385,Harry Giles III,Harry,Giles III,False
1496,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1497,1630264,Anthony Gill,Anthony,Gill,True
1498,2109,Eddie Gill,Eddie,Gill,False
1499,383,Kendall Gill,Kendall,Gill,False
1500,76812,Ben Gillery,Ben,Gillery,False
1501,1631221,Collin Gillespie,Collin,Gillespie,True
1502,1630273,Freddie Gillespie,Freddie,Gillespie,False
1503,76813,Gene Gillette,Gene,Gillette,False
1504,288,Armen Gilliam,Armen,Gilliam,False
1505,76815,Herm Gilliam,Herm,Gilliam,False
1506,600014,Artis Gilmore,Artis,Gilmore,False
1507,76817,Walt Gilmore,Walt,Gilmore,False
1508,76818,Chuck Gilmur,Chuck,Gilmur,False
1509,1938,Manu Ginobili,Manu,Ginobili,False
1510,1921,Gordan Giricek,Gordan,Giricek,False
1511,76819,Jack Givens,Jack,Givens,False
1512,202148,Mickell Gladness,Mickell,Gladness,False
1513,76820,George Glamack,George,Glamack,False
1514,76821,Gerald Glass,Gerald,Glass,False
1515,76822,Mike Glenn,Mike,Glenn,False
1516,76823,Norman Glick,Norman,Glick,False
1517,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1518,76825,Clarence Glover,Clarence,Glover,False
1519,1901,Dion Glover,Dion,Glover,False
1520,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1521,76826,Mike Gminski,Mike,Gminski,False
1522,203497,Rudy Gobert,Rudy,Gobert,True
1523,76827,Dan Godfread,Dan,Godfread,False
1524,76828,Tom Gola,Tom,Gola,False
1525,76829,Ben Goldfaden,Ben,Goldfaden,False
1526,924,Anthony Goldwire,Anthony,Goldwire,False
1527,101155,Ryan Gomes,Ryan,Gomes,False
1528,76830,Glen Gondrezick,Glen,Gondrezick,False
1529,76831,Grant Gondrezick,Grant,Gondrezick,False
1530,2400,Drew Gooden,Drew,Gooden,False
1531,76832,Gail Goodrich,Gail,Goodrich,False
1532,1864,Steve Goodrich,Steve,Goodrich,False
1533,203462,Archie Goodwin,Archie,Goodwin,False
1534,1629164,Brandon Goodwin,Brandon,Goodwin,False
1535,1630692,Jordan Goodwin,Jordan,Goodwin,True
1536,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1537,203932,Aaron Gordon,Aaron,Gordon,True
1538,2732,Ben Gordon,Ben,Gordon,False
1539,204079,Drew Gordon,Drew,Gordon,False
1540,201569,Eric Gordon,Eric,Gordon,True
1541,76834,Lancaster Gordon,Lancaster,Gordon,False
1542,76835,Paul Gordon,Paul,Gordon,False
1543,101162,Marcin Gortat,Marcin,Gortat,False
1544,76836,Leo Gottlieb,Leo,Gottlieb,False
1545,202726,Andrew Goudelock,Andrew,Goudelock,False
1546,76837,Bato Govedarica,Bato,Govedarica,False
1547,76838,Joe Graboski,Joe,Graboski,False
1548,76839,Ricky Grace,Ricky,Grace,False
1549,1628984,Devonte' Graham,Devonte',Graham,True
1550,37,Greg Graham,Greg,Graham,False
1551,101121,Joey Graham,Joey,Graham,False
1552,76843,Mal Graham,Mal,Graham,False
1553,76841,Orlando Graham,Orlando,Graham,False
1554,76842,Paul Graham,Paul,Graham,False
1555,101211,Stephen Graham,Stephen,Graham,False
1556,1626203,Treveon Graham,Treveon,Graham,False
1557,76844,Jim Grandholm,Jim,Grandholm,False
1558,97,Ronnie Grandison,Ronnie,Grandison,False
1559,101122,Danny Granger,Danny,Granger,False
1560,76847,Stewart Granger,Stewart,Granger,False
1561,258,Brian Grant,Brian,Grant,False
1562,76850,Bud Grant,Bud,Grant,False
1563,202,Gary Grant,Gary,Grant,False
1564,285,Greg Grant,Greg,Grant,False
1565,265,Harvey Grant,Harvey,Grant,False
1566,270,Horace Grant,Horace,Grant,False
1567,203924,Jerami Grant,Jerami,Grant,True
1568,1626170,Jerian Grant,Jerian,Grant,False
1569,76852,Josh Grant,Josh,Grant,False
1570,1514,Paul Grant,Paul,Grant,False
1571,76853,Travis Grant,Travis,Grant,False
1572,1629055,Donte Grantham,Donte,Grantham,False
1573,76854,Don Grate,Don,Grate,False
1574,76855,Butch Graves,Butch,Graves,False
1575,1629755,Hassani Gravett,Hassani,Gravett,False
1576,201189,Aaron Gray,Aaron,Gray,False
1577,1070,Devin Gray,Devin,Gray,False
1578,1516,Ed Gray,Ed,Gray,False
1579,1026,Evric Gray,Evric,Gray,False
1580,76859,Gary Gray,Gary,Gray,False
1581,1627982,Josh Gray,Josh,Gray,False
1582,76860,Leonard Gray,Leonard,Gray,False
1583,76861,Stuart Gray,Stuart,Gray,False
1584,76862,Sylvester Gray,Sylvester,Gray,False
1585,76863,Wyndol Gray,Wyndol,Gray,False
1586,81,Jeff Grayer,Jeff,Grayer,False
1587,76865,Bob Greacen,Bob,Greacen,False
1588,920,A.C. Green,A.C.,Green,False
1589,1631260,AJ Green,AJ,Green,True
1590,201980,Danny Green,Danny,Green,True
1591,101209,Devin Green,Devin,Green,False
1592,203110,Draymond Green,Draymond,Green,True
1593,203475,Erick Green,Erick,Green,False
1594,101123,Gerald Green,Gerald,Green,False
1595,203210,JaMychal Green,JaMychal,Green,True
1596,1630224,Jalen Green,Jalen,Green,True
1597,1629750,Javonte Green,Javonte,Green,True
1598,201145,Jeff Green,Jeff,Green,True
1599,76867,Johnny Green,Johnny,Green,False
1600,1630182,Josh Green,Josh,Green,True
1601,76868,Ken Green,Ken,Green,False
1602,76869,Kenny Green,Kenny,Green,False
1603,600011,Lamar Green,Lamar,Green,False
1604,1036,Litterial Green,Litterial,Green,False
1605,76872,Luther Green,Luther,Green,False
1606,76873,Mike Green,Mike,Green,False
1607,76874,Rickey Green,Rickey,Green,False
1608,76875,Sean Green,Sean,Green,False
1609,76877,Si Green,Si,Green,False
1610,76876,Sidney Green,Sidney,Green,False
1611,76878,Steve Green,Steve,Green,False
1612,201192,Taurean Green,Taurean,Green,False
1613,76879,Tommy Green,Tommy,Green,False
1614,2584,Willie Green,Willie,Green,False
1615,201590,Donte Greene,Donte,Greene,False
1616,101158,Orien Greene,Orien,Greene,False
1617,76880,Jerry Greenspan,Jerry,Greenspan,False
1618,76881,Dave Greenwood,Dave,Greenwood,False
1619,76882,Hal Greer,Hal,Greer,False
1620,2696,Lynn Greer,Lynn,Greer,False
1621,76883,Gary Gregor,Gary,Gregor,False
1622,76884,Claude Gregory,Claude,Gregory,False
1623,76885,John Greig,John,Greig,False
1624,76886,Norm Grekin,Norm,Grekin,False
1625,76887,Kevin Grevey,Kevin,Grevey,False
1626,1631100,AJ Griffin,AJ,Griffin,True
1627,1559,Adrian Griffin,Adrian,Griffin,False
1628,201933,Blake Griffin,Blake,Griffin,True
1629,2204,Eddie Griffin,Eddie,Griffin,False
1630,76888,Greg Griffin,Greg,Griffin,False
1631,76889,Paul Griffin,Paul,Griffin,False
1632,201981,Taylor Griffin,Taylor,Griffin,False
1633,76890,Darrell Griffith,Darrell,Griffith,False
1634,76891,Chuck Grigsby,Chuck,Grigsby,False
1635,1629656,Quentin Grimes,Quentin,Grimes,True
1636,1575,Derek Grimm,Derek,Grimm,False
1637,76893,George Grimshaw,George,Grimshaw,False
1638,76894,Dick Groat,Dick,Groat,False
1639,76895,Bob Gross,Bob,Gross,False
1640,76896,Jerry Grote,Jerry,Grote,False
1641,76897,Alex Groza,Alex,Groza,False
1642,101219,Anthony Grundy,Anthony,Grundy,False
1643,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1644,76900,Gene Guarilia,Gene,Guarilia,False
1645,76901,Petur Gudmundsson,Petur,Gudmundsson,False
